ID2;URL;Image;Title;Description;Price;Currency;Generation;Год соответствия начала выпуска поколения;Год соответствия окончания выпуска поколения;DIA диска;Направление;Сторона;Discount;Артикул;Стоимость, RUB;Положение по высоте;Марка;Марка соответствия;Модель;Подмодель;Только модель;Модель синоним;Модель соответствия;Подмодель соответствия;Только модель соответствия;Модификация;Кузов;Артикул;Констр. номер;Название запчасти;Коробка передач;Маркировка двигателя;Тип двигателя;Объем двигателя;Особенности двигателя;Цвет кузова;Год;Стоимость, USD (в разобранном виде);Стоимость, USD (в сборе);Стоимость, RUB (в разобранном виде);Стоимость, RUB (в сборе);Стоимость, BYN (в разобранном виде);Стоимость, BYN (в сборе);Примечание;Состояние;Url;Фотографии;Фотографии авто;Остаток протектора
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571310/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571310, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571310;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571310;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571310, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571310/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5570784/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5570784, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5570784;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5570784;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5570784, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5570784/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571276/;http://media.site.motorland.by/part1/4462323/1.jpg,http://media.site.motorland.by/part1/4462323/2.jpg;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571276, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571276;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571276;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571276, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571276/;http://media.site.motorland.by/part1/4462323/1.jpg,http://media.site.motorland.by/part1/4462323/2.jpg;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571274/;http://media.site.motorland.by/part1/4462317/1.jpg,http://media.site.motorland.by/part1/4462317/2.jpg;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571274, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571274;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571274;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571274, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571274/;http://media.site.motorland.by/part1/4462317/1.jpg,http://media.site.motorland.by/part1/4462317/2.jpg;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571272/;http://media.site.motorland.by/part1/4462311/1.jpg,http://media.site.motorland.by/part1/4462311/2.jpg;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571272, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571272;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571272;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571272, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571272/;http://media.site.motorland.by/part1/4462311/1.jpg,http://media.site.motorland.by/part1/4462311/2.jpg;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571270/;http://media.site.motorland.by/part1/4462305/1.jpg,http://media.site.motorland.by/part1/4462305/2.jpg;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571270, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571270;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571270;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571270, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571270/;http://media.site.motorland.by/part1/4462305/1.jpg,http://media.site.motorland.by/part1/4462305/2.jpg;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571268/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571268, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571268;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571268;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571268, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571268/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571267/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571267, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571267;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571267;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571267, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571267/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571266/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571266, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571266;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571266;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571266, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571266/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571264/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571264, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571264;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571264;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571264, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571264/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571263/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571263, , 1980 1.6 Бензин Бак топливный;19507;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571263;19507;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571263;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;255.50;14807;19507;332;404;  5571263, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571263/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571262/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571262, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571262;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571262;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571262, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571262/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571261/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571261, , 1980 1.6 Бензин Бак топливный;33307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571261;33307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571261;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;219.50;362.00;14807;33307;332;617;  5571261, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571261/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571165/;;Alfa Romeo 145, 1998, Бак топливный 5 ст. мех. 1.4;  5571165, , 1998 1.4 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571165;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Хэтчбэк 3 дв.;5571165;;Бак топливный;5 ст. мех.;;Бензин;1.4 л;Инжектор;красный;1998;257.00;407.00;19607;39107;407;707;  5571165, , 1998 1.4 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571165/;;;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571150/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571150, , 1980 1.6 Бензин Бак топливный;307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571150;307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571150;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;108.50;19607;307;407;110;  5571150, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571150/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571146/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571146, , 1980 1.6 Бензин Бак топливный;307;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571146;307;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571146;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;108.50;19607;307;407;110;  5571146, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571146/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571145/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571145, , 1980 1.6 Бензин Бак топливный;2107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571145;2107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571145;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;122.00;19607;2107;407;137;  5571145, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571145/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571139/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571139, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571139;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571139;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571139, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571139/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571138/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571138, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571138;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571138;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571138, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571138/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571137/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571137, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571137;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571137;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571137, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571137/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571136/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571136, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571136;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571136;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571136, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571136/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571133/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571133, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571133;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571133;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571133, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571133/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571132/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571132, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571132;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571132;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571132, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571132/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571131/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571131, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571131;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571131;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571131, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571131/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571130/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571130, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571130;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571130;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571130, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571130/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571129/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571129, , 1980 1.6 Бензин Бак топливный;34707;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571129;34707;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571129;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;372.50;19607;34707;407;638;  5571129, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571129/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571128/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571128, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571128;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571128;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571128, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571128/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571127/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571127, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571127;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571127;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571127, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571127/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571126/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571126, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571126;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571126;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571126, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571126/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571125/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571125, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571125;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571125;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571125, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571125/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571124/;;Alfa Romeo 145, 1980, Бак топливный АКПП (авт.) 1.6;  5571124, , 1980 1.6 Бензин Бак топливный;39107;RUB;поколение-1 альфы 145 (1979-2024);;;;;;0;5571124;39107;;Alfa Romeo;Alfa Romeo;145;145;;Alfa Romeo 145 | Альфа Ромео 145;145;145;;;Седан;5571124;;Бак топливный;АКПП (авт.);AR 32102;Бензин;1.6 л;Инжектор;;1980;257.00;407.00;19607;39107;407;707;  5571124, , 1980 1.6 Бензин Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/alfa-romeo/145/bak-toplivnyj/sku-5571124/;;http://media.site.motorland.by/car/607457/1.jpg,http://media.site.motorland.by/car/607457/2.jpg,http://media.site.motorland.by/car/607457/3.jpg;
;http://site.motorland.by/auto-parts/beta-romeo/145/bak-toplivnyj/sku-5570648/;;Beta Romeo 145, 1980, Бак топливный  ;  5570648, , 1980   Бак топливный;33307;RUB;поколение-1 беты 145 (1979-2024);;;;;;0;5570648;33307;;Beta Romeo;Beta Romeo;145;145;;Beta Romeo 145;145;145;;;;5570648;;Бак топливный;;;;;;;1980;257.00;362.00;19607;33307;407;617;  5570648, , 1980   Бак топливный;#неизвестное св-во#;http://site.motorland.by/auto-parts/beta-romeo/145/bak-toplivnyj/sku-5570648/;;;
